school,c150_4_absolute,c150_4_relative,c150_4_pell_absolute,c150_4_pell_relative,c150_4_black_absolute,c150_4_black_relative,c150_4_hisp_absolute,c150_4_hisp_relative,c150_4_nhpi_absolute,c150_4_nhpi_relative,c150_4_aian_absolute,c150_4_aian_relative,ind_comp_orig_yr4_rt_absolute,ind_comp_orig_yr4_rt_relative,lo_inc_comp_orig_yr4_rt_absolute,lo_inc_comp_orig_yr4_rt_relative,firstgen_comp_orig_yr4_rt_absolute,firstgen_comp_orig_yr4_rt_relative,comp_orig_yr4_rt_absolute,comp_orig_yr4_rt_relative,ind_wdraw_orig_yr3_rt_absolute,ind_wdraw_orig_yr3_rt_relative,lo_inc_wdraw_orig_yr3_rt_absolute,lo_inc_wdraw_orig_yr3_rt_relative,firstgen_wdraw_orig_yr3_rt_absolute,firstgen_wdraw_orig_yr3_rt_relative,cuml_debt_p10_absolute,cuml_debt_p10_relative,cuml_debt_p25_absolute,cuml_debt_p25_relative,cuml_debt_p75_absolute,cuml_debt_p75_relative,cuml_debt_p90_absolute,cuml_debt_p90_relative,pct10_earn_wne_p10_absolute,pct10_earn_wne_p10_relative,pct25_earn_wne_p10_absolute,pct25_earn_wne_p10_relative,pct75_earn_wne_p10_absolute,pct75_earn_wne_p10_relative,pct90_earn_wne_p10_absolute,pct90_earn_wne_p10_relative,pplus_pct_low_absolute,pplus_pct_low_relative,pplus_pct_high_absolute,pplus_pct_high_relative,plus_debt_all_md_absolute,plus_debt_all_md_relative,wdraw_orig_yr3_rt_absolute,wdraw_orig_yr3_rt_relative,c100_4_absolute,c100_4_relative,trans_4_absolute,trans_4_relative,weighted_debt_absolute,weighted_debt_relative,weighted_income_absolute,weighted_income_relative,support_race_absolute,support_race_relative,support_eco_absolute,support_eco_relative
New England Institute of Technology,0.3790849673202614,0.4676724137931034,0.34488636363636366,0.4743083003952569,0.6243781094527363,0.6821561338289963,0.31076178960096734,0.3622222222222222,,,0.12445604873803308,0.05630630630630631,0.41458026509572904,0.48880597014925375,0.3160847880299252,0.21074380165289255,0.37570799244808056,0.7619047619047619,0.36585365853658536,0.2326007326007326,0.17777777777777778,0.22857142857142856,0.07566024268379729,0.0891089108910891,0.06831831831831832,0.05991735537190083,0.7240184757505773,0.7438162544169611,0.6489063376332025,0.6777583187390543,0.82893998878295,0.8193548387096774,0.7592378752886836,0.7495462794918331,0.29397590361445786,0.2670807453416149,0.28747203579418346,0.18292682926829268,0.3673130193905817,0.2729083665338645,0.41204819277108434,0.4945770065075922,0.5002727768685216,0.26,0.3911620294599018,0.20754716981132076,0.3774104683195592,0.4958775029446408,0.09400230680507497,0.11336032388663968,,,0.7657952069716776,0.9863636363636363,0.8084975369458128,0.8387096774193549,0.2664117272147865,0.29949238578680204,,,0.5921843687374749,0.611764705882353
Providence College,0.9493464052287581,0.9613670133729569,0.9073863636363636,0.92,0.8706467661691543,0.8947368421052632,0.9238210399032648,0.9283333333333333,0.7392438070404173,0.7924528301886793,0.8633594429939078,0.9754385964912281,0.12886597938144329,0.17537313432835822,0.9039900249376559,0.9316688567674113,0.9376966645689113,0.941544885177453,0.9523539421440727,0.9578125,,,0.5867237687366167,0.50853889943074,0.6876876876876877,0.6144329896907217,0.009237875288683603,0.005917159763313609,0.008412787436904094,0.011695906432748537,0.10880538418395962,0.12643678160919541,0.726905311778291,0.7180232558139535,0.9632530120481928,0.9576427255985267,0.9546979865771812,0.9179954441913439,0.9196675900277008,0.942643391521197,0.8957831325301204,0.8945783132530121,0.5019094380796508,0.4338358458961474,0.5979268957992362,0.4528301886792453,0.08429752066115702,0.15666666666666668,0.6753171856978085,0.5200764818355641,0.9677236693091733,0.9378151260504202,0.5446623093681917,0.5156626506024097,0.050492610837438424,0.05161290322580645,0.9534735500318674,0.9758883248730964,0.37598736176935227,0.5031446540880503,,
Rhode Island College,0.31917211328976036,0.2293103448275862,0.4505681818181818,0.3769230769230769,0.31281094527363185,0.31806615776081426,0.26964933494558646,0.29555555555555557,,,0.27067014795474326,0.22272727272727272,0.572901325478645,0.6417910447761194,0.38965087281795513,0.4388984509466437,0.36878539962240403,0.41740226986128626,0.3760635280771412,0.37679083094555876,0.8897435897435897,0.9152542372881356,0.5588865096359743,0.5561403508771929,0.47822822822822825,0.555992141453831,0.8810623556581986,0.7848699763593381,0.7554683118339877,0.7285464098073555,0.659562535053281,0.6323319027181689,0.40704387990762125,0.264026402640264,0.35903614457831323,0.35403726708074534,0.40883668903803133,0.4959016393442623,0.48808864265927976,0.41271820448877805,0.25783132530120484,0.10452961672473868,0.9492635024549918,0.8415300546448088,0.966721222040371,0.769811320754717,0.7537190082644628,0.7037037037037037,0.45501730103806226,0.30210325047801145,0.22650056625141562,0.2040302267002519,0.7652505446623094,0.9840909090909091,0.7370689655172413,0.7739837398373983,0.40280433397068194,0.44289340101522845,,,0.9919839679358717,0.9905123339658444
University of Rhode Island,0.7674291938997821,0.7607726597325408,0.71875,0.6971428571428572,0.7568407960199005,0.7496012759170654,0.6396614268440145,0.58,0.7405475880052151,0.8509485094850948,0.3577023498694517,0.292,0.8733431516936672,0.8992537313432836,0.7948877805486284,0.7781155015197568,0.8193832599118943,0.7995824634655533,0.7963698241633579,0.8140625,0.935042735042735,0.8923611111111112,0.8950749464668094,0.8785578747628083,0.8806306306306306,0.8247422680412371,0.2338337182448037,0.20562130177514792,0.3477285473920359,0.31432748538011696,0.4015703869882221,0.34554973821989526,0.684757505773672,0.7267441860465116,0.7957831325301205,0.7464788732394366,0.8361297539149888,0.8251273344651953,0.8570637119113573,0.9120715350223547,0.7819277108433735,0.7409638554216867,0.502454991816694,0.4355108877721943,0.5973813420621932,0.41132075471698115,0.2534435261707989,0.5166666666666667,0.856401384083045,0.8681626928471248,0.6976217440543602,0.6860282574568289,0.8104575163398693,0.9181818181818182,0.36514778325123154,0.3934959349593496,0.8623326959847036,0.8390501319261213,0.16429699842022116,0.1509433962264151,0.33567134268537074,0.3411214953271028
Rhode Island School of Design,0.9324618736383442,0.8681818181818182,0.94375,0.9523076923076923,0.8351990049751243,0.8773234200743495,0.9008464328899637,0.8263888888888888,,,0.8581375108790252,0.950354609929078,,,,,0.974826935179358,0.9654631083202512,0.9506522972206466,0.9084249084249084,,,,,,,0.01905311778290993,0.016272189349112426,0.023555804823331465,0.027993779160186624,0.10039259674705553,0.10209424083769633,0.37528868360277134,0.24092409240924093,0.19879518072289157,0.17391304347826086,0.3674496644295302,0.2606707317073171,0.8731301939058171,0.8952618453865336,0.6927710843373494,0.7385892116182573,0.5030005455537371,0.4371859296482412,0.59683578832515,0.4,0.011019283746556474,0.023333333333333334,0.8938869665513264,0.8164435946462715,0.883352208380521,0.8741007194244604,0.8110021786492375,0.9204545454545454,0.022783251231527094,0.03064516129032258,0.58572339069471,0.6484771573604061,,,,
Roger Williams University,0.7696078431372549,0.763744427934621,0.6914772727272728,0.6476923076923077,0.8432835820895522,0.8628389154704944,0.6451027811366384,0.6171107994389902,,,0.8511749347258486,0.998,0.30927835051546393,0.2560483870967742,0.6140897755610972,0.7039586919104991,0.8112020138451856,0.7849293563579278,0.8020419739081112,0.81875,0.258974358974359,0.2055084745762712,0.5253390435403283,0.43833017077798864,0.8686186186186187,0.8014705882352942,0.4907621247113164,0.43047337278106507,0.45933819405496357,0.4342105263157895,0.4032529444756029,0.34,0.8100461893764435,0.7920792079207921,0.7939759036144578,0.7496087636932708,0.8853467561521253,0.9281767955801105,0.817174515235457,0.8229426433915212,0.6795180722891566,0.6694772344013491,0.5040916530278232,0.30434782608695654,0.3960720130932897,0.21509433962264152,0.10743801652892562,0.2,0.8540945790080738,0.7533460803059273,0.8420158550396376,0.8255395683453237,0.2848583877995643,0.27253668763102723,0.4735221674876847,0.5427631578947368,0.8565965583173997,0.900593471810089,,,0.003006012024048096,0.005376344086021506
Salve Regina University,0.8186274509803921,0.775,0.8596590909090909,0.8569230769230769,0.8333333333333334,0.8580542264752791,0.8119709794437727,0.92,0.6910039113428944,0.9024390243902439,0.8485639686684073,0.9842105263157894,,,0.9445137157107232,0.9152892561983471,0.8848332284455632,0.8759811616954474,0.8865570051049347,0.7967032967032966,,,,,,,0.08198614318706697,0.15236686390532544,0.13180033651149747,0.2161741835147745,0.4212002243409983,0.2703862660944206,0.76905311778291,0.735973597359736,0.8090361445783133,0.855072463768116,0.941834451901566,0.9390243902439024,0.9429362880886426,0.9103585657370518,0.6409638554216868,0.6749654218533887,0.13638843426077468,0.33835845896147404,0.397708674304419,0.3666191155492154,0.1305785123966942,0.25,0.9630911188004614,0.9330783938814532,0.8929784824462061,0.8866906474820144,0.8115468409586056,0.9227272727272727,0.25307881773399016,0.3016129032258065,0.9165073295092415,0.9581218274111675,0.7424960505529226,0.7542662116040956,,
Northpoint Bible College,0.41230936819172115,0.42045454545454547,0.5471590909090909,0.4815384615384615,0.621268656716418,0.6788617886178862,0.6608222490931076,0.6133333333333333,,,0.1288076588337685,0.05405405405405406,,,0.279925187032419,0.19940476190476192,0.2064191315292637,0.25806451612903225,0.2580828133862734,0.20833333333333334,0.16666666666666666,0.21142857142857144,0.1470378301213419,0.20462046204620463,,,0.6310623556581986,0.5414201183431953,0.7560291643297813,0.7591623036649214,0.4812114413909142,0.6466666666666666,0.17263279445727484,0.20159151193633953,,,,,0.17617728531855956,0.099601593625498,,,0.950354609929078,0.7906197654941374,0.967266775777414,0.7660377358490567,0.7162534435261708,0.770573566084788,0.09688581314878893,0.1214574898785425,0.5843714609286523,0.564748201438849,0.8431372549019608,0.970873786407767,0.646551724137931,0.638728323699422,,,,,,
Allen University,0.0664488017429194,0.0549777117384844,0.08068181818181819,0.04857142857142857,0.19838308457711443,0.22271714922049,,,,,,,,,0.07543640897755612,0.07598784194528875,,,0.06976744186046512,0.0765625,0.18717948717948718,0.2522361359570662,0.027123483226266953,0.0215311004784689,,,0.49653579676674364,0.4257142857142857,0.2832305103757712,0.4059097978227061,0.02075154234436343,0.01907356948228883,0.037528868360277134,0.03488372093023256,0.02289156626506024,0.0037313432835820895,0.06096196868008948,0.03698435277382646,0.03213296398891967,0.02849002849002849,0.020481927710843374,0.009036144578313253,0.13584288052373159,0.33587786259541985,0.39989088925259136,0.37089871611982883,0.934435261707989,0.9293361884368309,0.03344867358708189,0.021037868162692847,0.10362400906002266,0.056962025316455694,0.42701525054466233,0.37349397590361444,0.11206896551724138,0.12419354838709677,0.012109623964308477,0.014799154334038054,,,,
Charleston Southern University,0.37854030501089325,0.3774145616641902,0.4022727272727273,0.3514285714285714,0.36256218905472637,0.38530066815144765,0.24909310761789602,0.22720897615708274,0.07822685788787484,0.19130434782608696,0.6657963446475196,0.6824324324324325,0.296759941089838,0.3619402985074627,0.34538653366583544,0.3221884498480243,0.3360604153555695,0.43548387096774194,0.35053885422575154,0.3890625,0.4794871794871795,0.4597457627118644,0.3718772305496074,0.3277511961722488,0.3708708708708709,0.4004149377593361,0.504041570438799,0.5087014725568942,0.5154234436343241,0.6702954898911353,0.15872125630959058,0.1839080459770115,0.14318706697459585,0.14825581395348839,0.39879518072289155,0.42723880597014924,0.3434004474272931,0.45092460881934565,0.325207756232687,0.4868421052631579,0.3144578313253012,0.20783132530120482,0.5046372067648663,0.3060200668896321,0.5962902345881069,0.48325358851674644,0.6055096418732783,0.734982332155477,0.408881199538639,0.45251396648044695,0.4711211778029445,0.5210970464135021,0.8572984749455338,0.6381322957198443,0.3472906403940887,0.3963815789473684,0.3511790949649458,0.3819796954314721,0.4439178515007899,0.4334470989761092,0.25851703406813625,0.1989247311827957
Benedict College,0.08278867102396514,0.03793103448275862,0.0846590909090909,0.09612625538020086,0.21579601990049752,0.2764227642276423,0.013301088270858524,0.028050490883590462,,,,,0.003681885125184094,0.004106776180698152,0.05236907730673317,0.02890932982917214,0.034612964128382634,0.03909205548549811,0.046511627906976744,0.0515625,0.03247863247863248,0.02754237288135593,0.034261241970021415,0.028708133971291867,0.03228228228228228,0.024793388429752067,0.30484988452655887,0.2756183745583039,0.3595064498037016,0.49455676516329705,0.014021312394840156,0.00715307582260372,0.01212471131639723,0.007204610951008645,0.03855421686746988,0.009328358208955223,0.09731543624161074,0.08534850640113797,0.049307479224376734,0.01371571072319202,0.02469879518072289,0.005532503457814661,0.09001636661211129,0.14425427872860636,0.049099836333878884,0.02710413694721826,0.5140495867768595,0.5488165680473372,0.04498269896193772,0.0364656381486676,0.16591166477916194,0.12622950819672132,0.13671023965141613,0.1543450064850843,0.12192118226600986,0.13170731707317074,0.02804333970681963,0.042283298097251586,,,0.3246492985971944,0.3341121495327103
Bob Jones University,0.6824618736383442,0.6716196136701337,0.7147727272727272,0.6936936936936937,0.7692786069651741,0.8434959349593496,0.34582829504232165,0.33660589060308554,0.4002607561929596,0.4791666666666667,0.5517841601392516,0.581151832460733,0.6634756995581738,0.7002053388090349,0.5174563591022444,0.40082644628099173,0.6419131529263687,0.6923076923076923,0.6687464549064095,0.6875,,,0.5767309064953604,0.5645933014354066,0.5945945945945946,0.5599022004889975,0.6362586605080831,0.6113074204946997,0.765002804262479,0.7162872154115587,0.7739764441951766,0.8107049608355091,0.8845265588914549,0.8571428571428571,,,0.21644295302013422,0.27880512091038406,0.33905817174515235,0.5322033898305085,,,0.9509001636661211,0.7638190954773869,0.9678123295144572,0.8708133971291866,0.6099173553719008,0.7420494699646644,0.6343713956170703,0.6563814866760168,0.7819932049830125,0.7081967213114754,0.33769063180827885,0.3761348897535668,0.8312807881773399,0.8580645161290322,,,0.02527646129541864,0.03734439834024896,,
Southern Wesleyan University,0.4362745098039216,0.4398216939078752,0.4948863636363636,0.4828571428571429,0.3917910447761194,0.42316258351893093,0.29443772672309554,0.34647302904564314,,,,,0.3799705449189985,0.44029850746268656,0.4314214463840399,0.41641337386018235,0.47010698552548774,0.6008064516129032,0.499149177538287,0.40625,0.3384615384615385,0.44,0.5203426124197003,0.5365344467640919,0.493993993993994,0.38480392156862747,0.6379907621247113,0.607773851590106,0.4038137969713965,0.43782837127845886,0.2142456533931576,0.2442528735632184,0.14145496535796767,0.14244186046511628,0.7222891566265061,0.7182835820895522,0.35067114093959734,0.45803698435277385,0.32022160664819943,0.245014245014245,0.7030120481927711,0.8004338394793926,0.5057283142389526,0.248,0.3933442444080742,0.3637660485021398,0.6914600550964187,0.564873417721519,0.497116493656286,0.4964936886395512,0.579841449603624,0.6392405063291139,0.8567538126361656,0.9563106796116505,0.30480295566502463,0.3629032258064516,0.4091778202676864,0.45050761421319796,,,0.33266533066132264,0.38823529411764707
College of Charleston,0.7145969498910676,0.6998514115898959,0.7335227272727273,0.8206599713055954,0.8016169154228856,0.810207336523126,0.6644498186215235,0.635343618513324,0.6936114732724902,0.861244019138756,0.7502175805047868,0.7456140350877193,0.6377025036818851,0.6411290322580645,0.7917705735660848,0.7764705882352941,0.7558212712397735,0.8108448928121059,0.7107203630175837,0.73125,0.5794871794871795,0.5677966101694916,0.7144896502498216,0.7456140350877193,0.7642642642642643,0.8132780082987552,0.6385681293302541,0.6104417670682731,0.7722938867077959,0.5079928952042628,0.5574873808188446,0.6201044386422977,0.6587759815242494,0.7230769230769231,0.48132530120481926,0.40219092331768386,0.5022371364653244,0.6116642958748222,0.6005540166204986,0.639344262295082,0.560843373493976,0.5919778699861687,0.5062738679759956,0.48770491803278687,0.3944353518821604,0.30741626794258375,0.2550964187327824,0.27958579881656803,0.7560553633217993,0.8016759776536313,0.7746319365798414,0.7896389324960753,0.25217864923747274,0.22851153039832284,0.6865763546798029,0.7333333333333333,0.5793499043977055,0.6,0.627172195892575,0.6518518518518519,0.32965931863727455,0.2849462365591398
Citadel Military College of South Carolina,0.8175381263616558,0.9202586206896551,0.7715909090909091,0.7430769230769231,0.9129353233830846,0.9410569105691057,0.8688029020556227,0.8683333333333333,0.4941329856584094,0.3018867924528302,,,0.9646539027982327,0.9753593429158111,0.7992518703241895,0.8173455978975033,0.8489616110761485,0.82574568288854,0.8304027226318775,0.834375,0.6811965811965812,0.684322033898305,0.6845110635260528,0.635673624288425,0.6471471471471472,0.5649484536082474,0.24191685912240185,0.20848056537102475,0.32922041503084687,0.31523642732049034,0.556926528323051,0.5450643776824035,0.7990762124711316,0.8371757925072046,0.7602409638554217,0.8053830227743272,0.8948545861297539,0.9323204419889503,0.8332409972299168,0.8491271820448878,0.7463855421686747,0.7403035413153457,0.5068194217130387,0.4890710382513661,0.3971631205673759,0.2627450980392157,0.13774104683195593,0.14940828402366865,0.6084198385236448,0.6255259467040674,0.8680634201585504,0.773109243697479,0.4411764705882353,0.3855421686746988,0.46736453201970446,0.5024390243902439,0.8769917144678139,0.9213197969543148,,,0.30060120240480964,0.308411214953271
Claflin University,0.41721132897603486,0.4160475482912333,0.45852272727272725,0.38461538461538464,0.6405472636815921,0.7195121951219512,0.847037484885127,0.8457223001402524,,,0.43777197563098347,0.4205933682373473,0.20913107511045656,0.19734345351043645,0.36159600997506236,0.25206611570247933,0.2983008181246067,0.33669609079445145,0.3272830402722632,0.3578125,0.67008547008547,0.7584973166368515,0.7130620985010707,0.7272727272727273,0.6358858858858859,0.7033195020746889,0.08140877598152425,0.1753681392235609,0.18956814357823892,0.3094867807153966,0.014582164890633763,0.020887728459530026,0.03579676674364896,0.039927404718693285,0.16566265060240964,0.16044776119402984,0.1174496644295302,0.1166429587482219,0.08199445983379501,0.13898305084745763,0.07048192771084337,0.04215851602023609,0.012547735951991271,0.01717557251908397,0.009274413529732678,0.021398002853067047,0.503030303030303,0.6336866902237926,0.5420991926182238,0.5497896213183731,0.4762174405436014,0.4370503597122302,0.26851851851851855,0.1927710843373494,0.0480295566502463,0.06414473684210527,0.06692160611854685,0.05203045685279188,,,0.5981963927855711,0.6280834914611005
Clemson University,0.9286492374727668,0.937592867756315,0.8704545454545455,0.8162162162162162,0.8364427860696517,0.7016706443914081,0.8784764207980653,0.7824074074074074,0.6949152542372882,0.9237536656891495,0.7745865970409052,0.7340425531914894,0.8873343151693667,0.9137577002053389,0.8734413965087282,0.8490196078431372,0.8703587161736942,0.7819548872180451,0.869540555870675,0.8734375,0.9341880341880342,0.9588550983899821,0.9414703783012134,0.9102296450939458,0.8948948948948949,0.8494845360824742,0.07967667436489607,0.22140221402214022,0.2765002804262479,0.3965785381026439,0.44195176668536174,0.2696335078534031,0.5785219399538106,0.5082508250825083,0.8867469879518072,0.8824626865671642,0.8540268456375839,0.8790896159317212,0.8664819944598338,0.9203389830508475,0.7831325301204819,0.8174273858921162,0.5073649754500819,0.3162162162162162,0.5946535733769777,0.48564593301435405,0.14986225895316804,0.28,0.8886966551326413,0.8329355608591885,0.8346545866364666,0.7210084033613445,0.5032679738562091,0.5408560311284046,0.3232758620689655,0.4478178368121442,0.8878266411727215,0.9289340101522843,0.13428120063191154,0.11949685534591195,0.26152304609218435,0.2757009345794392
Clinton College,0.20642701525054466,0.19316493313521546,0.21477272727272728,0.23063063063063063,0.5696517412935324,0.6443089430894309,,,,,,,,,,,,,0.12422007941009643,0.134375,0.0735042735042735,0.1001788908765653,0.022840827980014276,0.014613778705636743,,,0.8833718244803695,0.8771428571428571,0.8766124509254066,0.9293193717277487,0.904655075715087,0.9360313315926893,0.7996535796766744,0.7985480943738656,,,0.05592841163310962,0.031294452347083924,0.030470914127423823,0.05084745762711865,,,0.1320240043644299,0.32251908396946566,0.36715766503000546,0.1322314049586777,0.928374655647383,0.9164882226980728,0.03748558246828143,0.025245441795231416,0.021517553793884484,0.08775981524249422,0.8562091503267973,0.6568181818181819,0.9242610837438424,0.976878612716763,,,,,,
Coker University,0.18736383442265794,0.1738484398216939,0.16818181818181818,0.22529644268774704,0.3208955223880597,0.4024390243902439,0.18984280532043532,0.14015151515151514,,,,,0.5515463917525774,0.5383064516129032,0.45199501246882795,0.5129087779690189,0.289490245437382,0.32156368221941994,0.33068633011911513,0.32044198895027626,0.3418803418803419,0.45714285714285713,0.5510349750178444,0.5239234449760766,,,0.30773672055427254,0.24558303886925795,0.4049355019629837,0.5334370139968896,0.09927089175546831,0.1122715404699739,0.053117782909930716,0.10989010989010989,0.5325301204819277,0.5354477611940298,0.18680089485458612,0.23470839260312945,0.08642659279778393,0.14576271186440679,0.09759036144578313,0.13232104121475055,0.507910529187125,0.308,0.3382433169667212,0.30099857346647646,0.7234159779614325,0.6028481012658228,0.5905420991926182,0.6016830294530154,0.34937712344280863,0.5254237288135594,0.032679738562091505,0.029831387808041506,0.20073891625615764,0.23870967741935484,0.1408540471637986,0.10740740740740741,,,,
Columbia International University,0.6263616557734205,0.6240713224368499,0.6840909090909091,0.6666666666666666,0.16169154228855723,0.17371937639198218,0.501813784764208,0.44600280504908835,,,0.8154917319408181,0.9121621621621622,,,0.6645885286783042,0.5702479338842975,0.670862177470107,0.7200504413619168,0.683494044242768,0.7046875,,,,,,,0.6252886836027713,0.5997322623828648,0.5905776780706674,0.6967340590979783,0.5552439708356702,0.6227154046997389,0.546189376443418,0.5824175824175825,0.018674698795180723,0.0018656716417910447,0.16666666666666666,0.2034139402560455,0.2116343490304709,0.3519736842105263,0.045180722891566265,0.022130013831258646,0.9459901800327333,0.6705685618729097,0.5902891434806329,0.5143540669856459,0.8402203856749312,0.8179871520342612,0.4527104959630911,0.5027932960893855,0.7559456398640997,0.6770491803278689,0.39760348583877997,0.4267185473411154,0.6502463054187192,0.6951612903225807,0.13193116634799235,0.19238900634249473,,,,
Converse University,0.5343137254901961,0.4982758620689655,0.61875,0.6144144144144145,0.3855721393034826,0.4573170731707317,0.7140266021765417,0.6984572230014026,,,0.11662315056570931,0.12387387387387387,0.4329896907216495,0.5215605749486653,0.463216957605985,0.4191852825229961,0.4008810572687225,0.44388398486759145,0.41747022121384003,0.4546875,,,0.529621698786581,0.49760765550239233,,,0.4797921478060046,0.5141342756183745,0.770611329220415,0.7092819614711033,0.44251261918115536,0.35050071530758226,0.2840646651270208,0.28530259365994237,0.28072289156626506,0.2947761194029851,0.18568232662192394,0.2332859174964438,0.11191135734072022,0.046134663341645885,0.08795180722891566,0.12581344902386118,0.1287506819421713,0.188,0.32569558101472995,0.30813124108416545,0.6022038567493113,0.6612426035502958,0.6926182237600923,0.7110799438990182,0.6874292185730464,0.601639344262295,0.8556644880174292,0.6666666666666666,0.5726600985221675,0.6178861788617886,0.10197578075207138,0.09644670050761421,,,,
Erskine College,0.24128540305010893,0.14655172413793102,0.1278409090909091,0.07384615384615385,0.31529850746268656,0.3902439024390244,0.11487303506650544,0.06439393939393939,0.08865710560625815,0.23478260869565218,0.30983463881636203,0.4181184668989547,,,0.15211970074812967,0.14802065404475043,0.1762114537444934,0.19419924337957126,0.210436755530346,0.17495395948434622,,,,,,,0.3083140877598152,0.2257142857142857,0.7700504767246215,0.6492146596858639,0.44307347167694894,0.33787465940054495,0.3008083140877598,0.3103448275862069,0.5704819277108434,0.5652985074626866,0.569351230425056,0.6728307254623044,0.5340720221606648,0.5439642324888226,0.2,0.15345699831365936,0.127114020731042,0.3301526717557252,0.0812875068194217,0.10784313725490197,0.7146005509641873,0.6809421841541756,0.5893886966551326,0.5988779803646563,0.45300113250283125,0.4175824175824176,0.5849673202614379,0.5386363636363637,0.5350985221674877,0.6069078947368421,0.5360101975780752,0.6723044397463002,0.8404423380726699,0.851063829787234,,
Francis Marion University,0.2886710239651416,0.3076923076923077,0.35113636363636364,0.27384615384615385,0.48756218905472637,0.5412026726057907,0.07013301088270858,0.051893408134642355,,,0.8067885117493473,0.9228070175438596,0.2820324005891016,0.27893738140417457,0.22256857855361595,0.1616294349540079,0.2328508495909377,0.29435483870967744,0.23142370958593306,0.26875,0.488034188034188,0.4703389830508475,0.6067094932191291,0.540796963946869,0.4864864864864865,0.5269709543568465,0.38972286374133946,0.38515901060070673,0.4060572069545709,0.4063047285464098,0.05272013460459899,0.03719599427753934,0.03175519630484989,0.025936599423631124,0.4174698795180723,0.3427230046948357,0.3087248322147651,0.40256045519203415,0.2409972299168975,0.3782894736842105,0.14759036144578314,0.10961214165261383,0.1303873431533006,0.28688524590163933,0.32733224222585927,0.27392344497607657,0.7796143250688705,0.734475374732334,0.461361014994233,0.5111731843575419,0.18516421291053228,0.1729957805907173,0.07461873638344227,0.06289308176100629,0.145935960591133,0.17927631578947367,0.27214786488209053,0.30456852791878175,,,0.5070140280561122,0.5070093457943925
Furman University,0.8976034858387799,0.9004457652303121,0.9017045454545455,0.8594594594594595,0.9259950248756219,0.9471544715447154,0.9570737605804112,0.967741935483871,,,0.7893820713664056,0.9385964912280702,,,0.7861596009975063,0.7024793388429752,0.8388923851478918,0.7591362126245847,0.8264322178105502,0.8328125,,,,,,,0.07505773672055427,0.21285140562248997,0.22546270330902973,0.3312597200622084,0.44363432417274257,0.39295039164490864,0.16859122401847576,0.25274725274725274,0.7078313253012049,0.6463223787167449,0.8014541387024608,0.833570412517781,0.8199445983379502,0.8852459016393442,0.8234939759036145,0.8561549100968188,0.508456082924168,0.5,0.5941080196399345,0.4868421052631579,0.0440771349862259,0.06831566548881036,0.9642445213379469,0.9349904397705545,0.9354473386183465,0.8885245901639345,0.44281045751633985,0.38795180722891565,0.2666256157635468,0.31451612903225806,0.8444869343530912,0.8972081218274112,,,,
Lander University,0.45697167755991286,0.45468053491827637,0.49318181818181817,0.5767575322812052,0.4247512437810945,0.34290271132376393,0.9721886336154776,0.9971949509116409,,,0.8703220191470844,0.9825783972125436,0.2503681885125184,0.24478178368121442,0.33541147132169574,0.2851511169513798,0.36375078665827565,0.4123581336696091,0.37889960294951786,0.41875,,,0.6216987865810135,0.5597722960151803,0.6824324324324325,0.7485265225933202,0.5011547344110855,0.6568265682656826,0.7694896242288278,0.923217550274223,0.2546270330902973,0.28067885117493474,0.10912240184757506,0.11070780399274047,0.5204819277108433,0.4413145539906103,0.3417225950782998,0.4480796586059744,0.21440443213296398,0.11970074812967581,0.11204819277108434,0.07419898819561552,0.09219858156028368,0.15403422982885084,0.05073649754500818,0.03138373751783167,0.7977961432506887,0.6989795918367347,0.6510957324106112,0.6746143057503506,0.45413363533408835,0.39928057553956836,0.23148148148148148,0.16626506024096385,0.5332512315270936,0.6036184210526315,0.23964308476736776,0.3488372093023256,,,,
Limestone University,0.119281045751634,0.056896551724137934,0.06931818181818182,0.07317073170731707,0.1623134328358209,0.1759465478841871,0.06590084643288996,0.023333333333333334,,,0.10443864229765012,0.26480836236933797,0.1406480117820324,0.12144212523719165,0.08229426433915212,0.04730617608409987,0.1013215859030837,0.10718789407313997,0.1106069200226886,0.1234375,0.25213675213675213,0.19915254237288135,0.17915774446823698,0.14035087719298245,0.20645645645645647,0.27897838899803534,0.4659353348729792,0.46113074204946997,0.5877734155916994,0.6199649737302977,0.22490185081323613,0.2017167381974249,0.1720554272517321,0.15706051873198848,0.29518072289156627,0.31529850746268656,0.31487695749440714,0.41536273115220484,0.19390581717451524,0.09725685785536159,0.26385542168674697,0.3029045643153527,0.13857064920894707,0.2591687041564792,0.32842334969994547,0.28245363766048504,0.5581267217630854,0.6079881656804734,0.223760092272203,0.20897615708274894,0.31087202718006796,0.3333333333333333,0.027777777777777776,0.02464332036316472,0.38362068965517243,0.43914473684210525,0.21414913957934992,0.3107822410147992,,,0.24949899799599198,0.2570093457943925
